 YYYY DOY   AU     ELAT   ELON    HG_LAT  HG_LON  HGI_LON
 2016  71  0.728  -2.17  296.53    2.54  198.07  220.51
 2016  72  0.728  -2.24  298.11    2.62  185.47  222.09
 2016  73  0.728  -2.31  299.69    2.69  172.86  223.67
 2016  74  0.728  -2.38  301.27    2.77  160.26  225.26
 2016  75  0.728  -2.44  302.85    2.84  147.65  226.84
 2016  76  0.728  -2.51  304.43    2.91  135.04  228.42
 2016  77  0.728  -2.57  306.01    2.98  122.44  230.00
 2016  78  0.728  -2.63  307.59    3.04  109.83  231.58
 2016  79  0.728  -2.69  309.17    3.11   97.22  233.16
 2016  80  0.728  -2.74  310.76    3.17   84.62  234.74
 2016  81  0.728  -2.80  312.34    3.23   72.01  236.33
 2016  82  0.728  -2.85  313.92    3.28   59.41  237.91
 2016  83  0.728  -2.90  315.50    3.34   46.86  239.49
 2016  84  0.728  -2.95  317.08    3.39   34.26  241.07
 2016  85  0.728  -2.99  318.66    3.44   21.66  242.66
 2016  86  0.728  -3.04  320.25    3.48    9.05  244.24
 2016  87  0.728  -3.08  321.83    3.53  356.45  245.82
 2016  88  0.728  -3.12  323.41    3.57  343.84  247.40
 2016  89  0.728  -3.15  325.00    3.61  331.24  248.99
 2016  90  0.728  -3.19  326.58    3.64  318.64  250.57
 2016  91  0.728  -3.22  328.16    3.67  306.03  252.16
 2016  92  0.728  -3.25  329.75    3.70  293.43  253.74
 2016  93  0.728  -3.27  331.33    3.73  280.83  255.33
 2016  94  0.728  -3.30  332.91    3.76  268.22  256.91
 2016  95  0.728  -3.32  334.50    3.78  255.62  258.50
 2016  96  0.728  -3.34  336.08    3.80  243.02  260.08
 2016  97  0.728  -3.35  337.67    3.81  230.42  261.67
 2016  98  0.728  -3.37  339.25    3.82  217.82  263.25
 2016  99  0.728  -3.38  340.84    3.83  205.22  264.84
 2016 100  0.728  -3.38  342.43    3.84  192.62  266.43
 2016 101  0.727  -3.39  344.01    3.84  180.02  268.02
 2016 102  0.727  -3.39  345.60    3.84  167.42  269.60
 2016 103  0.727  -3.39  347.19    3.84  154.88  271.19
 2016 104  0.727  -3.39  348.77    3.84  142.28  272.78
 2016 105  0.727  -3.39  350.36    3.83  129.68  274.37
 2016 106  0.727  -3.38  351.95    3.82  117.08  275.96
 2016 107  0.727  -3.37  353.54    3.80  104.48  277.55
 2016 108  0.727  -3.36  355.13    3.79   91.89  279.14
 2016 109  0.727  -3.34  356.72    3.77   79.29  280.73
 2016 110  0.727  -3.33  358.31    3.75   66.69  282.32
 2016 111  0.727  -3.31  359.90    3.72   54.09  283.91
 2016 112  0.727  -3.28    1.49    3.69   41.50  285.50
 2016 113  0.726  -3.26    3.08    3.66   28.90  287.09
 2016 114  0.726  -3.23    4.67    3.63   16.31  288.68
 2016 115  0.726  -3.20    6.26    3.59    3.71  290.27
 2016 116  0.726  -3.17    7.85    3.55  351.12  291.87
 2016 117  0.726  -3.13    9.45    3.51  338.52  293.46
 2016 118  0.726  -3.10   11.04    3.46  325.93  295.05
 2016 119  0.726  -3.06   12.63    3.41  313.33  296.65
 2016 120  0.726  -3.01   14.22    3.36  300.74  298.24
 2016 121  0.725  -2.97   15.82    3.31  288.15  299.83
 2016 122  0.725  -2.92   17.41    3.26  275.55  301.43
 2016 123  0.725  -2.87   19.01    3.20  262.96  303.02
 2016 124  0.725  -2.82   20.60    3.14  250.43  304.62
 2016 125  0.725  -2.77   22.20    3.07  237.84  306.21
 2016 126  0.725  -2.71   23.79    3.01  225.25  307.81
 2016 127  0.725  -2.66   25.39    2.94  212.66  309.41
 2016 128  0.725  -2.60   26.99    2.87  200.07  311.00
 2016 129  0.724  -2.53   28.59    2.80  187.48  312.60
 2016 130  0.724  -2.47   30.18    2.72  174.89  314.20
 2016 131  0.724  -2.40   31.78    2.65  162.30  315.80
 2016 132  0.724  -2.34   33.38    2.57  149.71  317.39
 2016 133  0.724  -2.27   34.98    2.49  137.12  318.99
 2016 134  0.724  -2.19   36.58    2.40  124.53  320.59
 2016 135  0.724  -2.12   38.18    2.32  111.94  322.19
 2016 136  0.723  -2.05   39.78    2.23   99.35  323.79
 2016 137  0.723  -1.97   41.38    2.14   86.77  325.39
 2016 138  0.723  -1.89   42.98    2.05   74.18  326.99
 2016 139  0.723  -1.81   44.58    1.96   61.59  328.59
 2016 140  0.723  -1.73   46.19    1.87   49.01  330.20
 2016 141  0.723  -1.65   47.79    1.78   36.42  331.80
 2016 142  0.723  -1.57   49.39    1.68   23.84  333.40
 2016 143  0.723  -1.48   51.00    1.58   11.25  335.00
 2016 144  0.722  -1.39   52.60    1.48  358.73  336.61
 2016 145  0.722  -1.31   54.20    1.38  346.15  338.21
 2016 146  0.722  -1.22   55.81    1.28  333.57  339.82
 2016 147  0.722  -1.13   57.41    1.18  320.98  341.42
 2016 148  0.722  -1.04   59.02    1.08  308.40  343.03
 2016 149  0.722  -0.95   60.63    0.97  295.82  344.63
 2016 150  0.722  -0.86   62.23    0.87  283.24  346.24
 2016 151  0.721  -0.76   63.84    0.76  270.66  347.84
 2016 152  0.721  -0.67   65.45    0.66  258.08  349.45
 2016 153  0.721  -0.58   67.06    0.55  245.50  351.06
 2016 154  0.721  -0.48   68.67    0.44  232.92  352.67
 2016 155  0.721  -0.39   70.28    0.33  220.34  354.28
 2016 156  0.721  -0.29   71.89    0.23  207.76  355.89
 2016 157  0.721  -0.20   73.50    0.12  195.18  357.50
 2016 158  0.721  -0.10   75.11    0.01  182.61  359.11
 2016 159  0.721  -0.01   76.72   -0.10  170.03    0.72
 2016 160  0.720   0.09   78.33   -0.21  157.45    2.33
 2016 161  0.720   0.18   79.95   -0.31  144.88    3.94
 2016 162  0.720   0.28   81.56   -0.42  132.30    5.55
 2016 163  0.720   0.38   83.17   -0.53  119.73    7.16
 2016 164  0.720   0.47   84.79   -0.64  107.22    8.78
 2016 165  0.720   0.56   86.40   -0.74   94.64   10.39
 2016 166  0.720   0.66   88.02   -0.85   82.07   12.01
 2016 167  0.720   0.75   89.63   -0.95   69.50   13.62
 2016 168  0.720   0.85   91.25   -1.06   56.92   15.24
 2016 169  0.720   0.94   92.86   -1.16   44.35   16.85
 2016 170  0.719   1.03   94.48   -1.27   31.78   18.47
 2016 171  0.719   1.12   96.10   -1.37   19.21   20.09
 2016 172  0.719   1.21   97.72   -1.47    6.64   21.70
 2016 173  0.719   1.30   99.34   -1.57  354.07   23.32
 2016 174  0.719   1.39  100.95   -1.67  341.50   24.94
 2016 175  0.719   1.48  102.57   -1.77  328.93   26.56
 2016 176  0.719   1.56  104.19   -1.86  316.36   28.18
 2016 177  0.719   1.65  105.81   -1.96  303.80   29.80
 2016 178  0.719   1.73  107.43   -2.05  291.23   31.42
 2016 179  0.719   1.81  109.06   -2.14  278.66   33.04
 2016 180  0.719   1.89  110.68   -2.23  266.10   34.66
 2016 181  0.719   1.97  112.30   -2.32  253.53   36.28
 2016 182  0.719   2.05  113.92   -2.40  240.97   37.90
 2016 183  0.719   2.12  115.54   -2.49  228.40   39.53
 2016 184  0.719   2.20  117.17   -2.57  215.90   41.15
 2016 185  0.719   2.27  118.79   -2.65  203.33   42.77
 2016 186  0.719   2.34  120.41   -2.73  190.77   44.39
 2016 187  0.718   2.41  122.04   -2.80  178.21   46.02
 2016 188  0.718   2.48  123.66   -2.88  165.64   47.64
 2016 189  0.718   2.54  125.28   -2.95  153.08   49.27
 2016 190  0.718   2.60  126.91   -3.02  140.52   50.89
 2016 191  0.718   2.67  128.53   -3.08  127.95   52.52
 2016 192  0.718   2.72  130.16   -3.15  115.39   54.14
 2016 193  0.718   2.78  131.78   -3.21  102.83   55.77
 2016 194  0.718   2.83  133.41   -3.27   90.27   57.39
 2016 195  0.718   2.89  135.03   -3.32   77.71   59.02
 2016 196  0.718   2.94  136.66   -3.38   65.14   60.64
 2016 197  0.718   2.98  138.28   -3.43   52.58   62.27
 2016 198  0.718   3.03  139.91   -3.47   40.02   63.90
 2016 199  0.718   3.07  141.54   -3.52   27.46   65.52
 2016 200  0.719   3.11  143.16   -3.56   14.90   67.15
 2016 201  0.719   3.15  144.79   -3.60    2.34   68.78
 2016 202  0.719   3.18  146.41   -3.64  349.78   70.40
 2016 203  0.719   3.21  148.04   -3.67  337.22   72.03
 2016 204  0.719   3.24  149.66   -3.70  324.72   73.65
 2016 205  0.719   3.27  151.29   -3.73  312.16   75.28
 2016 206  0.719   3.30  152.91   -3.76  299.59   76.91
 2016 207  0.719   3.32  154.54   -3.78  287.03   78.53
 2016 208  0.719   3.34  156.16   -3.80  274.47   80.16
 2016 209  0.719   3.35  157.79   -3.81  261.91   81.78
 2016 210  0.719   3.37  159.41   -3.82  249.35   83.41
 2016 211  0.719   3.38  161.04   -3.83  236.78   85.03
 2016 212  0.719   3.39  162.66   -3.84  224.22   86.66
 2016 213  0.719   3.39  164.28   -3.84  211.66   88.28
 2016 214  0.719   3.39  165.91   -3.84  199.10   89.91
 2016 215  0.719   3.39  167.53   -3.84  186.53   91.53
 2016 216  0.719   3.39  169.15   -3.84  173.97   93.16
 2016 217  0.719   3.39  170.78   -3.83  161.40   94.78
 2016 218  0.720   3.38  172.40   -3.81  148.84   96.40
 2016 219  0.720   3.37  174.02   -3.80  136.27   98.02
 2016 220  0.720   3.35  175.64   -3.78  123.71   99.64
 2016 221  0.720   3.34  177.26   -3.76  111.14  101.27
 2016 222  0.720   3.32  178.88   -3.74   98.57  102.89
 2016 223  0.720   3.30  180.50   -3.71   86.01  104.51
 2016 224  0.720   3.27  182.12   -3.68   73.50  106.13
 2016 225  0.720   3.25  183.74   -3.65   60.93  107.75
 2016 226  0.720   3.22  185.36   -3.61   48.36  109.36
 2016 227  0.720   3.19  186.97   -3.57   35.79  110.98
 2016 228  0.721   3.15  188.59   -3.53   23.22  112.60
 2016 229  0.721   3.12  190.21   -3.49   10.65  114.22
 2016 230  0.721   3.08  191.82   -3.44  358.08  115.83
 2016 231  0.721   3.04  193.44   -3.39  345.51  117.45
 2016 232  0.721   2.99  195.05   -3.34  332.94  119.06
 2016 233  0.721   2.95  196.66   -3.28  320.36  120.67
 2016 234  0.721   2.90  198.28   -3.22  307.79  122.29
 2016 235  0.721   2.85  199.89   -3.16  295.21  123.90
 2016 236  0.722   2.79  201.50   -3.10  282.64  125.51
 2016 237  0.722   2.74  203.11   -3.04  270.06  127.12
 2016 238  0.722   2.68  204.72   -2.97  257.48  128.73
 2016 239  0.722   2.62  206.33   -2.90  244.90  130.34
 2016 240  0.722   2.56  207.94   -2.83  232.32  131.95
 2016 241  0.722   2.50  209.54   -2.75  219.74  133.56
 2016 242  0.722   2.43  211.15   -2.68  207.16  135.16
 2016 243  0.723   2.36  212.76   -2.60  194.58  136.77
 2016 244  0.723   2.29  214.36   -2.52  182.00  138.37
 2016 245  0.723   2.22  215.97   -2.44  169.48  139.98
 2016 246  0.723   2.15  217.57   -2.35  156.89  141.58
 2016 247  0.723   2.08  219.17   -2.27  144.31  143.18
 2016 248  0.723   2.00  220.78   -2.18  131.72  144.79
 2016 249  0.723   1.92  222.38   -2.09  119.14  146.39
 2016 250  0.723   1.84  223.98   -2.00  106.55  147.99
 2016 251  0.724   1.76  225.58   -1.91   93.96  149.59
 2016 252  0.724   1.68  227.18   -1.81   81.37  151.18
 2016 253  0.724   1.60  228.78   -1.72   68.78  152.78
 2016 254  0.724   1.51  230.37   -1.62   56.19  154.38
 2016 255  0.724   1.43  231.97   -1.52   43.60  155.98
 2016 256  0.724   1.34  233.57   -1.42   31.01  157.57
 2016 257  0.724   1.25  235.16   -1.32   18.42  159.17
 2016 258  0.725   1.17  236.76   -1.22    5.82  160.76
 2016 259  0.725   1.08  238.35   -1.12  353.23  162.35
 2016 260  0.725   0.99  239.95   -1.02  340.63  163.95
 2016 261  0.725   0.90  241.54   -0.91  328.04  165.54
 2016 262  0.725   0.81  243.13   -0.81  315.44  167.13
 2016 263  0.725   0.71  244.72   -0.70  302.85  168.72
 2016 264  0.725   0.62  246.31   -0.60  290.25  170.31
 2016 265  0.725   0.53  247.90   -0.49  277.71  171.90
 2016 266  0.726   0.43  249.49   -0.39  265.11  173.49
 2016 267  0.726   0.34  251.08   -0.28  252.52  175.08
 2016 268  0.726   0.25  252.67   -0.17  239.92  176.67
 2016 269  0.726   0.15  254.26   -0.07  227.32  178.25
 2016 270  0.726   0.06  255.85    0.04  214.71  179.84
 2016 271  0.726  -0.04  257.44    0.15  202.11  181.43
 2016 272  0.726  -0.13  259.02    0.25  189.51  183.01
 2016 273  0.726  -0.22  260.61    0.36  176.91  184.60
 2016 274  0.726  -0.32  262.19    0.46  164.31  186.18
 2016 275  0.727  -0.41  263.78    0.57  151.70  187.77
 2016 276  0.727  -0.50  265.36    0.67  139.10  189.35
 2016 277  0.727  -0.60  266.95    0.78  126.50  190.93
 2016 278  0.727  -0.69  268.53    0.88  113.89  192.52
 2016 279  0.727  -0.78  270.12    0.99  101.29  194.10
 2016 280  0.727  -0.87  271.70    1.09   88.68  195.68
 2016 281  0.727  -0.96  273.28    1.19   76.08  197.27
 2016 282  0.727  -1.05  274.87    1.29   63.47  198.85
 2016 283  0.727  -1.14  276.45    1.39   50.87  200.43
 2016 284  0.727  -1.23  278.03    1.49   38.26  202.01
 2016 285  0.727  -1.32  279.61    1.59   25.72  203.59
 2016 286  0.728  -1.40  281.19    1.68   13.11  205.17
 2016 287  0.728  -1.49  282.78    1.78    0.51  206.76
 2016 288  0.728  -1.57  284.36    1.87  347.90  208.34
 2016 289  0.728  -1.65  285.94    1.96  335.29  209.92
 2016 290  0.728  -1.73  287.52    2.05  322.69  211.50
 2016 291  0.728  -1.81  289.10    2.14  310.08  213.08
 2016 292  0.728  -1.89  290.68    2.23  297.47  214.66
 2016 293  0.728  -1.97  292.26    2.31  284.87  216.24
 2016 294  0.728  -2.04  293.84    2.40  272.26  217.82
 2016 295  0.728  -2.12  295.43    2.48  259.65  219.40
 2016 296  0.728  -2.19  297.01    2.56  247.05  220.98
 2016 297  0.728  -2.26  298.59    2.64  234.44  222.57
 2016 298  0.728  -2.33  300.17    2.71  221.83  224.15
 2016 299  0.728  -2.40  301.75    2.79  209.23  225.73
 2016 300  0.728  -2.46  303.33    2.86  196.62  227.31
 2016 301  0.728  -2.53  304.91    2.93  184.01  228.89
 2016 302  0.728  -2.59  306.49    3.00  171.41  230.47
 2016 303  0.728  -2.65  308.07    3.06  158.80  232.05
 2016 304  0.728  -2.71  309.65    3.13  146.20  233.63
 2016 305  0.728  -2.76  311.24    3.19  133.65  235.22
 2016 306  0.728  -2.81  312.82    3.25  121.05  236.80
 2016 307  0.728  -2.87  314.40    3.30  108.44  238.38
 2016 308  0.728  -2.92  315.98    3.35   95.84  239.96
 2016 309  0.728  -2.96  317.56    3.40   83.23  241.55
 2016 310  0.728  -3.01  319.15    3.45   70.63  243.13
 2016 311  0.728  -3.05  320.73    3.50   58.02  244.71
 2016 312  0.728  -3.09  322.31    3.54   45.42  246.29
 2016 313  0.728  -3.13  323.89    3.58   32.82  247.88
 2016 314  0.728  -3.16  325.48    3.62   20.21  249.46
 2016 315  0.728  -3.19  327.06    3.65    7.61  251.05
 2016 316  0.728  -3.23  328.64    3.68  355.01  252.63
 2016 317  0.728  -3.25  330.23    3.71  342.40  254.21
 2016 318  0.728  -3.28  331.81    3.74  329.80  255.80
 2016 319  0.728  -3.30  333.40    3.76  317.20  257.38
 2016 320  0.728  -3.32  334.98    3.78  304.60  258.97
 2016 321  0.728  -3.34  336.57    3.80  291.99  260.56
 2016 322  0.728  -3.36  338.15    3.81  279.39  262.14
 2016 323  0.728  -3.37  339.74    3.83  266.79  263.73
 2016 324  0.728  -3.38  341.32    3.84  254.19  265.32
 2016 325  0.728  -3.39  342.91    3.84  241.65  266.90
 2016 326  0.727  -3.39  344.50    3.84  229.05  268.49
 2016 327  0.727  -3.39  346.08    3.84  216.45  270.08
 2016 328  0.727  -3.39  347.67    3.84  203.85  271.67
 2016 329  0.727  -3.39  349.26    3.84  191.25  273.25
 2016 330  0.727  -3.39  350.85    3.83  178.66  274.84
 2016 331  0.727  -3.38  352.43    3.81  166.06  276.43
 2016 332  0.727  -3.37  354.02    3.80  153.46  278.02
 2016 333  0.727  -3.36  355.61    3.78  140.86  279.61
 2016 334  0.727  -3.34  357.20    3.76  128.26  281.20
 2016 335  0.727  -3.32  358.79    3.74  115.67  282.79
 2016 336  0.727  -3.30    0.38    3.71  103.07  284.38
 2016 337  0.726  -3.28    1.97    3.68   90.47  285.97
 2016 338  0.726  -3.25    3.56    3.65   77.88  287.57
 2016 339  0.726  -3.22    5.15    3.62   65.28  289.16
 2016 340  0.726  -3.19    6.75    3.58   52.69  290.75
 2016 341  0.726  -3.16    8.34    3.54   40.09  292.34
 2016 342  0.726  -3.12    9.93    3.49   27.50  293.93
 2016 343  0.726  -3.09   11.52    3.45   14.90  295.53
 2016 344  0.726  -3.04   13.12    3.40    2.31  297.12
 2016 345  0.726  -3.00   14.71    3.35  349.78  298.72
 2016 346  0.725  -2.96   16.30    3.30  337.18  300.31
 2016 347  0.725  -2.91   17.90    3.24  324.59  301.90
 2016 348  0.725  -2.86   19.49    3.18  312.00  303.50
 2016 349  0.725  -2.81   21.09    3.12  299.41  305.09
 2016 350  0.725  -2.75   22.68    3.05  286.82  306.69
 2016 351  0.725  -2.70   24.28    2.99  274.22  308.29
 2016 352  0.725  -2.64   25.88    2.92  261.63  309.88
 2016 353  0.725  -2.58   27.47    2.85  249.04  311.48
 2016 354  0.724  -2.51   29.07    2.78  236.45  313.08
 2016 355  0.724  -2.45   30.67    2.70  223.86  314.68
 2016 356  0.724  -2.38   32.27    2.62  211.27  316.27
 2016 357  0.724  -2.32   33.87    2.54  198.68  317.87
 2016 358  0.724  -2.25   35.47    2.46  186.10  319.47
 2016 359  0.724  -2.17   37.07    2.38  173.51  321.07
 2016 360  0.724  -2.10   38.67    2.29  160.92  322.67
 2016 361  0.723  -2.02   40.27    2.21  148.33  324.27
 2016 362  0.723  -1.95   41.87    2.12  135.75  325.87
 2016 363  0.723  -1.87   43.47    2.03  123.16  327.47
 2016 364  0.723  -1.79   45.07    1.94  110.57  329.07
 2016 365  0.723  -1.71   46.67    1.84   98.05  330.67
 2016 366  0.723  -1.62   48.28    1.75   85.46  332.28
 2017   1  0.723  -1.54   49.88    1.65   72.88  333.88
